Order ID,Product ID,Sales,Order_Year,Order_Month,Order_Day,Order_Weekday,Shipping_Delay,Log_Sales,Scaled_Sales
US-2016-138303,OFF-ST-10004963,36.336,2016,9,3,5,4,3.6199580086475134,0.0015854732274478
US-2016-138303,OFF-SU-10002881,666.248,2016,9,3,5,4,6.503161790902847,0.0294108552526376
US-2016-138303,OFF-EN-10001335,52.512,2016,9,3,5,4,3.979905927816107,0.0023000228465048
CA-2016-102848,FUR-CH-10000595,190.72,2016,11,7,0,2,5.25603597429143,0.0084051461001298
US-2018-129441,FUR-FU-10000448,47.94,2018,9,7,4,4,3.890595058014525,0.0020980618636705
CA-2017-168753,TEC-PH-10000984,979.95,2017,5,29,0,3,6.888521489866838,0.043268152767316
CA-2017-168753,OFF-BI-10002557,22.75,2017,5,29,0,3,3.1675825304806504,0.0009853328265755
CA-2017-126613,OFF-ST-10001325,16.768,2017,7,10,0,6,2.8773990865921264,0.0007210872886676
US-2018-122637,OFF-BI-10002429,42.616,2018,9,3,0,5,3.7754240555141214,0.0018628824514635
CA-2016-147851,OFF-BI-10004528,10.752,2016,12,3,5,5,2.464023438871576,0.0004553398536869
CA-2016-134894,OFF-AP-10001271,152.94,2016,12,7,2,4,5.036562916106171,0.006736273411704
CA-2016-134894,FUR-CH-10002647,283.92,2016,12,7,2,4,5.6522084391101535,0.0125221110170511
CA-2015-140795,TEC-AC-10001432,468.9,2015,2,1,6,2,6.15251990610877,0.0206933145613868
CA-2017-136924,TEC-PH-10002262,380.864,2017,7,14,4,3,5.945064524273665,0.0168044613057422
US-2016-120161,OFF-ST-10001809,646.776,2016,12,18,6,5,6.473544957579167,0.0285507099644156
CA-2015-103849,TEC-AC-10001465,58.112,2015,5,11,0,5,4.079433949486346,0.0025473941290666
CA-2015-103849,TEC-PH-10002597,100.792,2015,5,11,0,5,4.622931515566734,0.004432716689734
CA-2015-103849,FUR-FU-10000723,66.112,2015,5,11,0,5,4.206362865543993,0.0029007816755835
CA-2018-162929,OFF-BI-10000404,41.28,2018,11,19,0,3,3.7443141610020367,0.0018038667311952
CA-2018-162929,OFF-PA-10002986,13.36,2018,11,19,0,3,2.664446563620078,0.0005705441938514
CA-2016-113173,OFF-ST-10000604,250.272,2016,11,15,1,2,5.526536017728995,0.0110357629964012
CA-2016-113173,OFF-BI-10004738,11.364,2016,11,15,1,2,2.51478902426987,0.0004823740009954
CA-2016-113173,OFF-SU-10001935,8.72,2016,11,15,1,2,2.274185618472348,0.0003655794168716
CA-2017-136406,FUR-CH-10002024,1121.568,2017,4,15,5,2,7.02337419684616,0.0495239074626438
CA-2018-112774,FUR-FU-10003039,34.504,2018,9,11,1,1,3.569645366190238,0.0015045474792954
CA-2018-101945,OFF-FA-10004248,10.824,2018,11,24,5,4,2.470131364205846,0.0004585203416056
CA-2018-100650,OFF-ST-10001780,1295.78,2018,6,29,4,4,7.167639547723882,0.0572194513693679
CA-2015-155852,OFF-AR-10003560,19.456,2015,3,3,1,4,3.0182762379888857,0.0008398255042972
CA-2017-113243,OFF-LA-10001297,20.7,2017,6,10,5,5,3.077312260546414,0.0008947772677806
CA-2017-113243,FUR-TA-10004256,1335.68,2017,6,10,5,5,7.197944206645099,0.0589819717576206
CA-2017-113243,OFF-PA-10003441,32.4,2017,6,10,5,5,3.5085558999826545,0.0014116065545615
CA-2018-118731,FUR-FU-10003347,42.6,2018,11,20,1,2,3.775057150354989,0.0018621756763705
CA-2018-118731,OFF-BI-10000069,84.056,2018,11,20,1,2,4.44330986309078,0.0036934299424207
CA-2015-145576,OFF-AP-10003914,13.0,2015,9,14,0,4,2.6390573296152584,0.0005546417542581
CA-2015-145576,FUR-FU-10004020,13.128,2015,9,14,0,4,2.648158643861604,0.0005602959550024
CA-2016-130736,OFF-FA-10003467,3.96,2016,12,7,2,2,1.601405740736836,0.0001553138266941
CA-2016-130736,OFF-LA-10000634,2.61,2016,12,7,2,2,1.2837077723447896,9.567967821943564e-05
CA-2018-137099,TEC-PH-10002496,374.376,2018,12,7,4,3,5.92792819030261,0.016517864005517
CA-2018-156951,OFF-PA-10004530,91.84,2018,10,1,0,7,4.530877581406236,0.0040372760251816
CA-2018-156951,OFF-BI-10001107,81.088,2018,10,1,0,7,4.407791842559908,0.003562323162663
CA-2018-156951,OFF-PA-10004451,19.44,2018,10,1,0,7,3.017493765335504,0.0008391187292042
CA-2018-156951,FUR-CH-10004997,451.152,2018,10,1,0,7,6.1140184064875545,0.0199093242894392
CA-2018-164826,OFF-LA-10001297,72.45,2018,12,28,4,7,4.296604902619887,0.0031807529593114
CA-2018-164826,OFF-FA-10000585,13.96,2018,12,28,4,7,2.7053799725463312,0.0005970482598402
CA-2018-164826,OFF-BI-10001922,33.264,2018,12,28,4,7,3.53409524031307,0.0014497724095853
CA-2018-164826,TEC-PH-10000347,14.85,2018,12,28,4,7,2.763169500323289,0.0006363626243902
CA-2017-127250,OFF-AR-10003394,8.82,2017,11,3,4,4,2.2844211223663744,0.0003699967612031
CA-2016-149713,OFF-PA-10004530,160.72,2016,9,18,6,4,5.08586644477257,0.0070799428006917
CA-2016-149713,OFF-PA-10001450,19.92,2016,9,18,6,4,3.040705639196722,0.0008603219819952
CA-2016-149713,OFF-SU-10001574,7.3,2016,9,18,6,4,2.1162555148025524,0.0003028531273649
CA-2018-118640,OFF-ST-10002974,69.712,2018,7,20,4,6,4.258615289758647,0.003059806071516
CA-2018-118640,FUR-FU-10001475,8.792,2018,7,20,4,6,2.2815657257699704,0.0003687599047903
CA-2016-132906,OFF-SU-10004498,51.52,2016,9,10,5,4,3.9611940494345954,0.0022562027907367
CA-2018-145233,TEC-PH-10004977,470.376,2018,12,1,5,4,6.155656077029466,0.0207585145637192
CA-2018-145233,TEC-PH-10000586,105.584,2018,12,1,5,4,4.668933406657911,0.0046443958300976
CA-2018-145233,OFF-AP-10000358,31.152,2018,12,1,5,4,3.4704746571469,0.0013564780973049
CA-2018-145233,OFF-BI-10002764,6.783,2018,12,1,5,4,2.051941867977251,0.0002800154571712
CA-2018-145233,TEC-PH-10001254,406.368,2018,12,1,5,4,6.009716953825067,0.0179310608040379
CA-2016-128139,FUR-CH-10003956,70.98,2016,7,3,6,6,4.276388302650885,0.003115817997639
CA-2016-128139,OFF-LA-10003930,294.93,2016,7,3,6,6,5.690122939870236,0.0130084606279449
US-2017-156986,TEC-PH-10003800,84.784,2017,3,20,0,4,4.451832508917844,0.0037255882091538
US-2017-156986,OFF-PA-10002005,20.736,2017,3,20,0,4,3.0789698721240466,0.0008963675117399
US-2017-156986,OFF-BI-10002498,16.821,2017,3,20,0,4,2.880377537190962,0.0007234284811632
US-2017-156986,OFF-PA-10004101,10.368,2017,3,20,0,4,2.4308023907947995,0.0004383772514541
CA-2015-135405,OFF-AR-10004078,9.344,2015,1,9,4,4,2.3364066414695563,0.0003931436454999
CA-2015-135405,TEC-AC-10001266,31.2,2015,1,9,4,4,3.471966452550362,0.001358598422584
CA-2015-131450,OFF-AP-10004708,76.12,2015,8,8,5,7,4.34536265030229,0.003342869496276
CA-2015-131450,TEC-CO-10004115,1199.976,2015,8,8,5,7,7.090889838533103,0.0529874588060554
CA-2015-131450,TEC-PH-10002398,445.96,2015,8,8,5,7,6.1024691051508935,0.0196799757717498
CA-2015-131450,FUR-FU-10001979,327.76,2015,8,8,5,7,5.795328001280299,0.0144586747719634
CA-2017-120180,OFF-SU-10004115,11.632,2017,7,14,4,2,2.536233276953341,0.0004942124838038
US-2017-100720,TEC-PH-10001425,143.982,2017,7,16,6,5,4.976609596783789,0.0063405677064918
US-2017-100720,TEC-PH-10003963,494.376,2017,7,16,6,5,6.205317070181284,0.0218186772032697
US-2017-100720,OFF-SU-10001574,5.84,2017,7,16,6,5,1.922787731634459,0.0002383599001256
CA-2015-149958,OFF-ST-10001490,142.776,2015,3,15,6,4,4.968256532887749,0.0062872945338544
CA-2015-149958,FUR-FU-10001756,45.696,2015,3,15,6,4,3.8436585079014898,0.0019989366568725
CA-2015-149958,OFF-BI-10000773,7.218,2015,3,15,6,4,2.106326870461218,0.0002992309050131
CA-2015-149958,OFF-BI-10001543,43.188,2015,3,15,6,4,3.7884532590100286,0.0018881496610395
CA-2015-149958,OFF-PA-10002120,131.904,2015,3,15,6,4,4.889627063084178,0.005807040858138
US-2015-105767,OFF-BI-10000848,3.282,2015,5,23,5,4,1.4544201901674911,0.0001253642321268
US-2015-105767,OFF-AR-10001246,21.168,2015,5,23,5,4,3.098649807560677,0.0009154504392518
US-2015-105767,TEC-PH-10003092,55.188,2015,5,23,5,4,4.028703210968663,0.0024182309808147
CA-2017-161816,TEC-PH-10003012,369.576,2017,4,28,4,3,5.915058551905356,0.0163058314776069
CA-2017-161816,OFF-LA-10004345,15.712,2017,4,28,4,3,2.8161270242542646,0.0006744401325273
CA-2017-121223,OFF-PA-10001204,8.448,2017,9,11,0,2,2.245803078895061,0.0003535642402901
CA-2017-121223,TEC-PH-10004667,728.946,2017,9,11,0,2,6.592970558803589,0.0321804418015767
CA-2018-138611,TEC-PH-10000011,119.94,2018,11,14,2,3,4.795294554845067,0.0052785497823221
CA-2018-138611,OFF-BI-10002949,3.648,2018,11,14,2,3,1.53643701954961,0.0001415317123799
CA-2018-117947,FUR-FU-10003849,40.48,2018,8,18,5,5,3.7252113833613274,0.0017685279765435
CA-2018-117947,FUR-FU-10000010,9.94,2018,8,18,5,5,2.392425796993835,0.0004194710177154
CA-2018-117947,OFF-BI-10002824,107.424,2018,8,18,5,5,4.6860494667137145,0.0047256749657965
CA-2018-117947,TEC-PH-10002538,37.91,2018,8,18,5,5,3.661251286996462,0.001655002227225
CA-2018-117947,FUR-FU-10000521,88.02,2018,8,18,5,5,4.488861063587708,0.0038685334717198
US-2015-111171,OFF-BI-10002103,8.69,2015,12,26,5,5,2.271094425902674,0.0003642542135722
CA-2016-138009,FUR-CH-10004853,301.96,2016,11,29,1,4,5.713600783593539,0.0133189999344466
CA-2016-138009,OFF-AP-10000179,555.21,2016,11,29,1,4,6.321145920782435,0.0245059244538704
CA-2016-138009,OFF-ST-10001272,523.48,2016,11,29,1,4,6.262407295555465,0.023104301097498
CA-2016-138009,OFF-AR-10004042,161.82,2016,11,29,1,4,5.092645296145832,0.0071285335883377
CA-2018-163020,FUR-FU-10000221,35.56,2018,9,15,5,4,3.598954746585949,0.0015511946354356
CA-2018-153787,OFF-AP-10001563,97.16,2018,5,19,5,4,4.586598800402656,0.0042722787436153
CA-2018-133431,OFF-BI-10000605,15.24,2018,12,17,0,4,2.787477334733532,0.0006535902672829
CA-2018-133431,OFF-PA-10002615,13.23,2018,12,17,0,4,2.655352412101761,0.0005648016462205
US-2017-135720,OFF-ST-10001963,243.384,2017,12,11,0,2,5.498740758705973,0.0107314963188502
US-2017-135720,TEC-AC-10001267,119.8,2017,12,11,0,2,4.794136285500715,0.005272365500258
US-2017-135720,TEC-PH-10002103,300.768,2017,12,11,0,2,5.709658510228355,0.0132663451900155
CA-2018-144694,TEC-AC-10002857,17.88,2018,9,24,0,2,2.9381031607173544,0.0007702081576334
CA-2018-144694,OFF-LA-10003930,235.944,2018,9,24,0,2,5.467823826295147,0.0104028459005896
CA-2016-168004,FUR-CH-10001482,392.94,2016,10,4,1,5,5.976198613437549,0.0173378998072094
US-2017-123470,OFF-BI-10001989,18.882,2017,8,15,1,6,2.9898147997899533,0.0008144699478346
US-2017-123470,OFF-AP-10003287,122.328,2017,8,15,1,6,4.814847472791901,0.0053840359649573
CA-2017-115917,FUR-FU-10000576,1049.2,2017,5,20,5,5,6.956735901203759,0.0463271637168524
CA-2017-115917,OFF-BI-10004728,15.424,2017,5,20,5,5,2.7987436797166323,0.0006617181808527
CA-2017-147067,FUR-FU-10000732,18.84,2017,12,18,0,4,2.987700101856727,0.0008126146632154
CA-2018-167913,OFF-ST-10000585,330.4,2018,7,30,0,4,5.803326104992462,0.0145752926623139
CA-2018-167913,OFF-LA-10002787,26.25,2018,7,30,0,4,3.305053521109253,0.0011399398781767
CA-2018-106103,TEC-AC-10003832,132.52,2018,6,10,6,5,4.89425127935358,0.0058342516992198
US-2018-127719,OFF-PA-10001934,6.48,2018,7,21,5,4,2.012232791986386,0.0002666309038469
CA-2018-126221,OFF-AP-10002457,209.3,2018,12,30,6,6,5.348535082708654,0.0092258886769152
CA-2017-103947,OFF-FA-10003112,31.56,2017,4,1,5,7,3.4830845411343394,0.0013745008621772
CA-2017-103947,OFF-AP-10002350,30.144,2017,4,1,5,7,3.4386216103081546,0.0013119512664437
CA-2017-160745,FUR-FU-10001935,14.8,2017,12,11,0,5,2.760009940032921,0.0006341539522244
CA-2017-160745,TEC-PH-10003273,302.376,2017,12,11,0,5,5.714972960291848,0.0133373760868654
CA-2017-160745,TEC-AC-10001142,316.0,2017,12,11,0,5,5.75890177387728,0.0139391950785836
CA-2017-132661,OFF-PA-10000482,379.4,2017,10,23,0,6,5.941223330671235,0.0167397913847296
CA-2018-140844,OFF-PA-10003892,97.82,2018,6,19,1,4,4.593300013417604,0.004301433216203
CA-2018-140844,TEC-AC-10001101,103.12,2018,6,19,1,4,4.645544080126364,0.0045355524657704
CA-2017-137239,OFF-AP-10002439,113.552,2017,8,22,1,6,4.741028868371705,0.0049963698264284
CA-2017-137239,OFF-BI-10002827,3.318,2017,8,22,1,6,1.4627923320926155,0.0001269544760861
CA-2017-137239,OFF-EN-10002230,134.288,2017,8,22,1,6,4.907405839447383,0.005912350347
US-2017-156097,FUR-CH-10001215,701.372,2017,9,19,1,0,6.554463178200603,0.0309624032756198
US-2017-156097,OFF-BI-10004654,2.308,2017,9,19,1,0,1.196343777161445,8.233929833842475e-05
CA-2016-146563,OFF-ST-10001490,999.432,2016,8,24,2,4,6.9081871856970025,0.0441287397899711
CA-2016-146563,OFF-ST-10001511,724.08,2016,8,24,2,4,6.586281993594718,0.0319654938264079
CA-2016-146563,FUR-TA-10001768,918.785,2016,8,24,2,4,6.824139947079828,0.0405662841069781
CA-2016-146563,OFF-BI-10003981,2.724,2016,8,24,2,4,1.3147983594148207,0.0001007154507573
CA-2017-123666,OFF-ST-10001522,459.95,2017,3,26,6,4,6.133289577244604,0.0202979622437211
CA-2017-143308,OFF-FA-10000621,10.74,2017,11,4,5,0,2.4630018143999504,0.0004548097723671
CA-2018-132682,OFF-SU-10004231,23.76,2018,6,8,4,2,3.209229447816396,0.0010299480043233
CA-2018-132682,OFF-PA-10000474,85.056,2018,6,8,4,2,4.454998247129704,0.0037376033857354
CA-2018-132682,TEC-PH-10004042,381.576,2018,6,8,4,2,5.946927326340246,0.0168359127973822
CA-2015-156314,FUR-FU-10003096,30.36,2015,12,24,3,2,3.445533195482207,0.0013214927301997
US-2018-106663,FUR-FU-10002759,23.976,2018,6,9,5,4,3.217915363773076,0.0010394894680792
US-2018-106663,FUR-TA-10000688,108.925,2018,6,9,5,4,4.699798315066873,0.0047919793042117
US-2018-106663,OFF-PA-10002377,36.352,2018,6,9,5,4,3.620386457668636,0.0015861800025408
CA-2018-111178,OFF-AR-10001954,19.56,2018,6,15,4,7,3.0233474405869645,0.0008444195424019
CA-2018-130351,OFF-AP-10004532,61.44,2018,12,5,2,3,4.134206095647231,0.0026944033484176
CA-2018-130351,OFF-PA-10002137,38.9,2018,12,5,2,3,3.686376323895818,0.0016987339361064
CA-2018-130351,TEC-AC-10003832,99.39,2018,12,5,2,3,4.609062600703435,0.0043707855222069
US-2018-119438,OFF-AP-10000804,2.688,2018,3,18,6,5,1.3050843056943475,9.912520679797489e-05
US-2018-119438,TEC-AC-10003614,27.816,2018,3,18,6,5,3.3609307884336004,0.0012091154904073
US-2018-119438,FUR-FU-10003553,82.524,2018,3,18,6,5,4.425134015707815,0.0036257562272628
US-2018-119438,OFF-BI-10004632,182.994,2018,3,18,6,5,5.214903148381659,0.0080638620770812
CA-2017-164511,OFF-BI-10003305,14.352,2017,11,19,6,5,2.731245758705399,0.0006143642496195
CA-2017-164511,OFF-ST-10002583,64.96,2017,11,19,6,5,4.189048497691398,0.002849893868885
CA-2017-164511,OFF-ST-10004507,68.6,2017,11,19,6,5,4.242764567340374,0.0030106852025502
US-2018-168116,TEC-MA-10004125,7999.98,2018,11,4,6,0,8.98731931315946,0.3533670500391465
US-2018-168116,OFF-AP-10002457,167.44,2018,11,4,6,0,5.126579603293727,0.0073767883397658
CA-2015-157784,TEC-AC-10003911,479.97,2015,7,5,6,3,6.175804898098298,0.0211823145788795
CA-2015-157784,OFF-LA-10001934,14.62,2015,7,5,6,3,2.74855214441154,0.0006262027324278
CA-2015-157784,OFF-PA-10000304,19.44,2015,7,5,6,3,3.017493765335504,0.0008391187292042
CA-2018-161480,FUR-BO-10004015,191.984,2018,12,25,1,4,5.262607283913957,0.0084609813324795
US-2015-117135,FUR-FU-10004071,104.01,2015,6,21,6,2,4.654055583717902,0.0045748668303204
US-2015-117135,TEC-PH-10002033,284.82,2015,6,21,6,2,5.6553622420536485,0.0125618671160342
US-2015-117135,OFF-ST-10002444,36.84,2015,6,21,6,2,3.633366744183677,0.0016077366428783
CA-2016-131534,TEC-AC-10002253,166.24,2016,3,28,0,5,5.119429906488365,0.0073237802077883
CA-2016-131534,OFF-PA-10000743,33.4,2016,3,28,0,5,3.5380565643793527,0.0014557799978761
CA-2016-119291,OFF-AR-10003373,198.272,2016,5,14,5,3,5.294670725627839,0.0087387439440417
CA-2016-119291,OFF-LA-10002312,47.36,2016,5,14,5,3,3.878673025746592,0.002072441266548
CA-2016-119291,OFF-EN-10000927,200.984,2016,5,14,5,3,5.308188486343299,0.0088585423223109
CA-2016-119291,OFF-LA-10003510,97.696,2016,5,14,5,3,4.592044418769164,0.004295955709232
CA-2016-119291,OFF-AR-10001118,2.696,2016,5,14,5,3,1.3072511537794378,9.947859434449173e-05
CA-2016-119291,OFF-BI-10001575,18.588,2016,5,14,5,3,2.974917133840071,0.0008014829555002
CA-2016-119291,OFF-BI-10001982,4.896,2016,5,14,5,3,1.7742741548870355,0.0001966601696366
CA-2018-114552,FUR-FU-10002960,15.072,2018,9,2,6,6,2.7770786275126333,0.000646169128806
CA-2017-163755,FUR-FU-10003394,209.88,2017,11,4,5,4,5.351289251314142,0.0092515092740377
CA-2016-142027,FUR-TA-10002774,369.912,2016,4,9,5,5,5.915964837706334,0.0163206737545606
CA-2015-138527,OFF-PA-10001800,10.368,2015,9,12,5,5,2.4308023907947995,0.0004383772514541
CA-2015-138527,OFF-AP-10001469,166.84,2015,9,12,5,5,5.123011144647987,0.0073502842737771
CA-2015-138527,TEC-AC-10002399,15.216,2015,9,12,5,5,2.7859984091496988,0.0006525301046433
CA-2015-112158,TEC-AC-10003628,119.96,2015,12,2,2,2,4.795459912431223,0.0052794332511883
CA-2015-112158,FUR-BO-10003272,883.92,2015,12,2,2,2,6.7854972454417855,0.0390261770058144
CA-2015-112158,OFF-BI-10000050,46.72,2015,12,2,2,2,3.8653505972297153,0.0020441702628266
CA-2015-113887,OFF-PA-10004071,55.48,2015,4,5,6,2,4.033886593184986,0.0024311296262626
CA-2018-146136,OFF-EN-10001219,24.448,2018,9,3,0,4,3.236637154446843,0.0010603393333237
US-2018-100048,OFF-AP-10001154,281.34,2018,5,19,5,5,5.643112018456053,0.0124081435332994
US-2018-100048,TEC-PH-10003012,307.98,2018,5,19,5,5,5.733276549883904,0.0135849240632005
US-2018-100048,TEC-AC-10001606,299.97,2018,5,19,5,5,5.707010592007626,0.0132310947822505
CA-2015-153150,OFF-BI-10003355,19.92,2015,7,1,2,5,3.040705639196722,0.0008603219819952
CA-2015-130092,FUR-FU-10000010,9.94,2015,1,11,6,3,2.392425796993835,0.0004194710177154
CA-2018-108910,FUR-FU-10002253,103.056,2018,9,24,0,5,4.644929215761439,0.0045327253653983
CA-2015-104472,OFF-BI-10001658,59.808,2015,6,2,1,5,4.107721359263739,0.0026223122889282
CA-2015-104472,FUR-FU-10000246,73.32,2015,6,2,1,5,4.308380094505583,0.0032191838549951
CA-2017-112942,OFF-PA-10004092,146.82,2017,2,13,0,5,4.995995317356741,0.0064659319386187
CA-2017-142335,FUR-TA-10000198,1652.94,2017,12,15,4,4,7.410915599230374,0.0729964383836124
CA-2017-142335,OFF-ST-10000036,296.37,2017,12,15,4,4,5.694977154694463,0.0130720703863179
CA-2015-117429,FUR-FU-10000222,129.92,2015,10,7,2,6,4.87458644963298,0.0057194007466018
CA-2017-114713,OFF-SU-10004664,45.584,2017,7,7,4,5,3.841257134534819,0.0019939892312212
CA-2018-144113,OFF-EN-10001141,17.568,2018,9,16,6,4,2.921439668972136,0.0007564260433193
CA-2018-144113,TEC-PH-10002170,55.992,2018,9,16,6,4,4.042910907107252,0.0024537464292397
US-2017-150861,OFF-PA-10001954,182.72,2017,12,3,6,3,5.213412859457593,0.008051758553613
US-2017-150861,FUR-TA-10002228,400.032,2017,12,3,6,3,5.994041224621432,0.0176511778671966
US-2017-150861,OFF-ST-10004634,33.63,2017,12,3,6,3,3.5447203584143305,0.0014659398898385
US-2017-150861,FUR-CH-10002965,542.646,2017,12,3,6,3,6.298298299741716,0.0239509293120657
US-2017-150861,OFF-LA-10001317,6.3,2017,12,3,6,3,1.9878743481543453,0.0002586796840503
CA-2018-131954,OFF-ST-10000736,242.94,2018,1,21,6,4,5.496922293415092,0.0107118833100185
CA-2018-131954,TEC-AC-10003610,179.97,2018,1,21,6,4,5.19833127167211,0.0079302815844978
CA-2018-131954,OFF-BI-10003982,99.696,2018,1,21,6,4,4.612106076989204,0.0043843025958612
CA-2018-131954,OFF-BI-10003291,27.936,2018,1,21,6,4,3.365086494649797,0.0012144163036051
CA-2018-131954,FUR-BO-10001619,84.98,2018,1,21,6,4,4.454114711068136,0.0037342462040434
CA-2018-131954,OFF-BI-10000138,18.72,2018,1,21,6,4,2.9816333491744893,0.0008073138500177
CA-2015-132500,TEC-AC-10001383,49.98,2015,9,8,1,4,3.9314333989479695,0.0021881756880323
CA-2015-112326,OFF-LA-10003223,11.784,2015,1,4,6,4,2.548194389023919,0.0005009268471876
CA-2015-112326,OFF-ST-10002743,272.736,2015,1,4,6,4,5.612164138270425,0.0120280752270205
CA-2015-112326,OFF-BI-10004094,3.54,2015,1,4,6,4,1.5129270120532563,0.000136760980502
US-2017-146710,OFF-SU-10004498,51.52,2017,8,27,6,5,3.9611940494345954,0.0022562027907367
US-2017-146710,OFF-PA-10002615,3.528,2017,8,27,6,5,1.5102803409008818,0.0001362308991822
US-2017-146710,OFF-PA-10004971,4.624,2017,8,27,6,5,1.7270431545083638,0.000184644993055
US-2017-146710,OFF-SU-10004261,55.168,2017,8,27,6,5,4.028347199714948,0.0024173475119484
CA-2015-124429,FUR-TA-10002607,567.12,2015,5,27,2,0,6.342332664012927,0.0250320301637474
CA-2015-124429,OFF-ST-10001809,359.32,2015,5,27,2,0,5.886992525511271,0.0158527886429723
CA-2017-150889,TEC-PH-10000004,11.992,2017,3,20,0,2,2.5643337834193223,0.000510114923397
CA-2018-126074,OFF-BI-10003638,58.05,2018,10,2,1,4,4.078384542643371,0.0025446553755811
CA-2018-126074,FUR-FU-10003577,157.74,2018,10,2,1,4,5.0672676436627295,0.0069483059396141
CA-2018-126074,OFF-AR-10003478,56.98,2018,10,2,1,4,4.06009812349351,0.0024973897912345
CA-2018-126074,OFF-BI-10000546,2.88,2018,10,2,1,4,1.355835153635182,0.0001076065079143
CA-2017-110499,TEC-CO-10002095,1199.976,2017,4,7,4,2,7.090889838533103,0.0529874588060554
CA-2016-135272,FUR-FU-10002759,79.92,2016,12,7,2,5,4.393461012299545,0.0035107285808715
CA-2017-140928,FUR-TA-10001095,383.438,2017,9,18,0,4,5.95178252756927,0.016918163748834
CA-2015-106803,OFF-ST-10002444,24.56,2015,12,29,1,4,3.241028629509334,0.001065286758975
CA-2015-106803,TEC-AC-10001267,119.8,2015,12,29,1,4,4.794136285500715,0.005272365500258
CA-2018-117240,OFF-BI-10000848,13.128,2018,7,23,0,5,2.648158643861604,0.0005602959550024
CA-2018-133333,OFF-PA-10002377,22.72,2018,9,18,1,4,3.1663185741295248,0.0009840076232761
CA-2016-112319,OFF-PA-10003441,58.32,2016,8,31,2,5,4.082946517269732,0.0025565822052761
CA-2018-126046,OFF-LA-10004484,12.39,2018,11,3,5,4,2.594508159703081,0.0005276959538362
CA-2016-114923,TEC-PH-10003931,107.982,2016,2,8,0,5,4.691182730977747,0.004750323747166
CA-2015-162775,OFF-EN-10001990,11.36,2015,1,13,1,2,2.514465452029545,0.0004821973072222
CA-2015-162775,OFF-EN-10001532,50.94,2015,1,13,1,2,3.9500892062346025,0.0022305821936143
CA-2015-162775,TEC-AC-10003174,646.74,2015,1,13,1,2,6.473489381268246,0.0285491197204563
CA-2015-162775,OFF-BI-10004187,5.64,2015,1,13,1,2,1.8931119634883424,0.0002295252114626
CA-2015-162775,OFF-ST-10000025,572.58,2015,1,13,1,2,6.351897421174038,0.0252732171642451
CA-2015-106810,FUR-FU-10004306,310.88,2015,5,14,3,6,5.7426184984414,0.0137130270488128
CA-2017-157245,FUR-CH-10003746,641.96,2017,5,19,4,5,6.466082513904463,0.0283379706614125
CA-2018-104220,OFF-BI-10001036,18.28,2018,1,30,1,6,2.9590682891824,0.0007878775349593
CA-2018-104220,TEC-PH-10004614,207.0,2018,1,30,1,6,5.337538079701318,0.0091242897572916
CA-2018-104220,OFF-BI-10000301,32.35,2018,1,30,1,6,3.507057772361633,0.0014093978823958
CA-2018-104220,OFF-BI-10003910,7.71,2018,1,30,1,6,2.1644717908644115,0.0003209642391239
CA-2018-104220,OFF-AR-10004648,40.3,2018,1,30,1,6,3.720862499966987,0.0017605767567469
CA-2018-104220,FUR-FU-10002597,34.58,2018,1,30,1,6,3.571783682237689,0.0015079046609873
CA-2015-165974,OFF-AR-10003405,32.76,2015,6,29,0,7,3.5192766697277564,0.0014275089941547
CA-2016-144267,FUR-CH-10002335,544.008,2016,8,21,6,2,6.300800473454593,0.0240110935418602
CA-2016-144267,OFF-PA-10000157,59.94,2016,8,21,6,2,4.109889773557563,0.0026281431834457
CA-2016-144267,OFF-PA-10001947,23.92,2016,8,21,6,2,3.2156706939192525,0.0010370157552536
CA-2016-144267,OFF-PA-10003657,4.28,2016,8,21,6,2,1.6639260977181702,0.0001694493285548
US-2016-157014,OFF-BI-10001098,32.07,2016,10,3,0,3,3.4986265269937014,0.0013970293182677
US-2016-157014,TEC-AC-10002167,24.0,2016,10,3,0,3,3.218875824868201,0.0010405496307188
US-2016-157014,FUR-BO-10004409,35.49,2016,10,3,0,3,3.597038250448356,0.0015481024944036
US-2016-157014,TEC-AC-10000057,47.984,2016,10,3,0,3,3.891493714175653,0.0021000054951763
CA-2016-154921,OFF-EN-10000056,186.69,2016,5,23,0,5,5.234791665668158,0.008227127123572
CA-2018-129567,OFF-BI-10000014,17.456,2018,3,17,5,4,2.9153895208714524,0.000751478617668
CA-2016-154620,FUR-CH-10004675,348.928,2016,12,12,0,4,5.857727419035659,0.015393738220047
CA-2016-115938,OFF-BI-10001543,143.96,2016,6,26,6,4,4.9764578422946695,0.0063395958907389
CA-2016-115938,OFF-ST-10001321,15.42,2016,6,26,6,4,2.7985001040242823,0.0006615414870795
CA-2016-115938,OFF-BI-10001132,43.04,2016,6,26,6,4,3.785098311854479,0.0018816119914289
CA-2016-115938,FUR-CH-10003199,332.94,2016,6,26,6,4,5.810961336120811,0.014687493208333
CA-2017-105256,TEC-PH-10001530,1363.96,2017,5,20,5,0,7.218880403160385,0.0602311967345577
CA-2015-156433,OFF-LA-10001569,9.96,2015,9,20,6,6,2.394252281519869,0.0004203544865817
CA-2015-156433,OFF-PA-10003724,21.72,2015,9,20,6,6,3.12324559385295,0.0009398341799615
